Route Number,ETA,Distance,Route,Time
1,19 min,21 miles,I-15 S,Fri Sep 28 20:29:35 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:29:35 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:29:47 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:29:47 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:30:00 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:30:00 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:30:12 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:30:12 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:30:25 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:30:25 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:30:37 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:30:37 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:30:49 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:30:49 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:31:01 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:31:01 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:31:13 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:31:13 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:31:25 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:31:25 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:31:38 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:31:38 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:31:50 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:31:50 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:32:02 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:32:02 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:32:14 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:32:14 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:32:26 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:32:26 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:32:39 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:32:39 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:32:51 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:32:51 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:33:04 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:33:04 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:33:16 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:33:16 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:33:28 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:33:28 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:33:40 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:33:40 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:33:52 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:33:52 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:34:05 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:34:05 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:34:17 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:34:17 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:34:29 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:34:29 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:34:41 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:34:41 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:34:53 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:34:53 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:35:05 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:35:05 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:35:18 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:35:18 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:35:30 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:35:30 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:35:42 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:35:42 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:35:54 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:35:54 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:36:06 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:36:06 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:36:19 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:36:19 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:36:31 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:36:31 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:36:43 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:36:43 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:36:55 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:36:55 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:37:07 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:37:07 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:37:20 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:37:20 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:37:33 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:37:33 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:37:46 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:37:46 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:38:00 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:38:00 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:38:12 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:38:12 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:38:25 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:38:25 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:38:37 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:38:37 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:38:50 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:38:50 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:39:02 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:39:02 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:39:14 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:39:14 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:39:26 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:39:26 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:39:39 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:39:39 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:39:54 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:39:54 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:40:06 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:40:06 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:40:19 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:40:19 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:40:32 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:40:32 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:40:46 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:40:46 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:40:58 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:40:58 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:41:10 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:41:10 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:41:22 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:41:22 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:41:34 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:41:34 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:41:46 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:41:46 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:41:59 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:41:59 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:42:13 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:42:13 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:42:25 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:42:25 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:42:37 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:42:37 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:42:49 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:42:49 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:43:02 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:43:02 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:43:14 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:43:14 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:43:26 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:43:26 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:43:38 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:43:38 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:43:50 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:43:50 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:44:03 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:44:03 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:44:18 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:44:18 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:44:30 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:44:30 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:44:42 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:44:42 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:44:54 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:44:54 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:45:07 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:45:07 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:45:22 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:45:22 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:45:34 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:45:34 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:45:46 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:45:46 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:45:59 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:45:59 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:46:11 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:46:11 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:46:23 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:46:23 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:46:35 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:46:35 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:46:47 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:46:47 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:46:59 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:46:59 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:47:11 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:47:11 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:47:24 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:47:24 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:47:36 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:47:36 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:47:49 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:47:49 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:48:01 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:48:01 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:48:13 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:48:13 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:48:25 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:48:25 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:48:37 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:48:37 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:48:50 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:48:50 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:49:01 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:49:01 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:49:14 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:49:14 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:49:26 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:49:26 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:49:38 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:49:38 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:49:50 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:49:50 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:50:02 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:50:02 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:50:15 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:50:15 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:50:27 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:50:27 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:50:39 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:50:39 2018
1,20 min,21 miles,I-15 S,Fri Sep 28 20:50:52 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:50:52 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:51:04 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:51:04 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:51:17 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:51:17 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:51:29 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:51:29 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:51:41 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:51:41 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:51:54 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:51:54 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:52:09 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:52:09 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:52:22 2018
2,24 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:52:22 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:52:34 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:52:34 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:52:46 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:52:46 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:52:59 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:52:59 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:53:11 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:53:11 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:53:23 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:53:23 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:53:35 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:53:35 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:53:47 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:53:47 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:53:59 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:53:59 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:54:11 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:54:11 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:54:24 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:54:24 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:54:36 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:54:36 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:54:48 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:54:48 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:55:00 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:55:00 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:55:12 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:55:12 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:55:25 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:55:25 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:55:37 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:55:37 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:55:49 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:55:49 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:56:01 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:56:01 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:56:13 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:56:13 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:56:25 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:56:25 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:56:37 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:56:37 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:56:49 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:56:49 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:57:02 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:57:02 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:57:16 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:57:16 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:57:28 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:57:28 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:57:40 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:57:40 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:57:52 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:57:52 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:58:04 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:58:04 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:58:16 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:58:16 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:58:28 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:58:28 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:58:41 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:58:41 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:58:53 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:58:53 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:59:05 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:59:05 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:59:17 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:59:17 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:59:30 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:59:30 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:59:44 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:59:44 2018
1,19 min,21 miles,I-15 S,Fri Sep 28 20:59:56 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 20:59:56 2018
1,18 min,21 miles,I-15 S,Fri Sep 28 21:00:08 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 21:00:08 2018
1,18 min,21 miles,I-15 S,Fri Sep 28 21:00:20 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 21:00:20 2018
1,18 min,21 miles,I-15 S,Fri Sep 28 21:00:32 2018
2,23 min,21.4 miles,I-15 S Temecula; Old Hwy 395 Fallbrook,Fri Sep 28 21:00:32 2018
1,18 min,21 miles,I-15 S,Fri Sep 28 21:00:45 2018
